track_id,title,artist,album,genre,seed_genre,year,duration_ms,artwork_url,external_url,source,preview_url
apple-1254748846,Ambient Music (New Age),Baby Sleep Music,"Baby Bedtime Music – Sleep Lullaby with Nature Sounds, Relaxing and Calming White Noise for Infants and Toddlers",Instrumental,ambient,2017.0,362420,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/11/a0/15/11a015fc-6b9f-237e-c935-8f625b8e5fa0/5902898403930.jpg/100x100bb.jpg,https://music.apple.com/in/album/ambient-music-new-age/1254748526?i=1254748846&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/8c/74/21/8c742193-199f-632b-a210-a069bcc71f7e/mzaf_16548278660192894861.plus.aac.p.m4a
apple-1092576710,Ambient Music (Nature of Sounds),Calming Water Consort,50 Relaxing Ocean Waves: Music for Deep Sleep,New Age,ambient,2016.0,197500,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/09/8c/00/098c003b-86e2-8b12-9228-47ddd5402bf5/8134130270827.jpg/100x100bb.jpg,https://music.apple.com/in/album/ambient-music-nature-of-sounds/1092576701?i=1092576710&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f6/a3/b6/f6a3b6cf-f394-8652-9846-e573b9fa14e0/mzaf_6011986711349139467.plus.aac.p.m4a
apple-723699123,Sadeness,Enigma,Love Sensuality Devotion: The Greatest Hits,Electronic,ambient,2001.0,255533,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/e8/81/f0/e881f063-9841-a5af-d207-058462947643/00724381111956.rgb.jpg/100x100bb.jpg,https://music.apple.com/in/album/sadeness/723698764?i=723699123&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0b/f9/f4/0bf9f44c-01be-4503-80e5-c8655cefcb13/mzaf_9080275484155916587.plus.aac.p.m4a
apple-6788485829,Harmonic Haze,"Hollie Kenniff, Kazuma Okabayashi & Goldmund",The Last Bright Place,Ambient,ambient,2026.0,176000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ec/77/c6/ec77c6bb-dcdd-3efa-d84d-74b3735114e7/067003011488.png/100x100bb.jpg,https://music.apple.com/in/album/harmonic-haze/6788485820?i=6788485829&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/15/10/85/15108516-0a72-1ffa-b215-e08a6f1d998e/mzaf_15683157580928655434.plus.aac.p.m4a
apple-1020935825,Ambient Music,Jazz Guitar Music Zone,"Dinner Party Music – Spanish Background Music and Chill Out Lounge, Instrumental Guitar Music for Relaxation, Acoustic Guitar Restaurant Music, Smooth Jazz",Instrumental,ambient,2015.0,158491,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/e0/74/93/e07493ac-cc74-d4e1-2a61-7a05287f937e/cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/ambient-music/1020935434?i=1020935825&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2c/72/6d/2c726d4e-7dd0-883c-a8f0-a2805b82e66d/mzaf_11590428979157990054.plus.aac.p.m4a
apple-6793370633,It Lights the Whole Sky (Meditation),Luminous Hymn,It Lights the Whole Sky - EP,Ambient,ambient,2026.0,211000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a6/0f/08/a60f0813-7a96-3ac3-50e8-a182e04e2470/5059449401911.png/100x100bb.jpg,https://music.apple.com/in/album/it-lights-the-whole-sky-meditation/6793370630?i=6793370633&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d1/47/62/d1476232-e279-8aa0-0a27-50fd8c63cfaa/mzaf_10176241798586170102.plus.aac.p.m4a
apple-6793370635,It Lights the Whole Sky (Singing Bowls),Luminous Hymn,It Lights the Whole Sky - EP,Ambient,ambient,2026.0,218000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a6/0f/08/a60f0813-7a96-3ac3-50e8-a182e04e2470/5059449401911.png/100x100bb.jpg,https://music.apple.com/in/album/it-lights-the-whole-sky-singing-bowls/6793370630?i=6793370635&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b8/9d/24/b89d2482-65bb-d1ff-c513-04a7b18f6db2/mzaf_4890736980982926184.plus.aac.p.m4a
apple-6793370631,It Lights the Whole Sky (Sleep),Luminous Hymn,It Lights the Whole Sky - EP,Ambient,ambient,2026.0,188000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a6/0f/08/a60f0813-7a96-3ac3-50e8-a182e04e2470/5059449401911.png/100x100bb.jpg,https://music.apple.com/in/album/it-lights-the-whole-sky-sleep/6793370630?i=6793370631&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e6/f3/36/e6f336ed-19c6-f279-a781-e5f420b86751/mzaf_14532757414663581207.plus.aac.p.m4a
apple-6793370634,It Lights the Whole Sky (Sound Bath),Luminous Hymn,It Lights the Whole Sky - EP,Ambient,ambient,2026.0,196000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a6/0f/08/a60f0813-7a96-3ac3-50e8-a182e04e2470/5059449401911.png/100x100bb.jpg,https://music.apple.com/in/album/it-lights-the-whole-sky-sound-bath/6793370630?i=6793370634&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/07/61/ec/0761ecb6-c0e1-9a93-0da9-be7d5480209d/mzaf_4505811367082423888.plus.aac.p.m4a
apple-6793370632,It Lights the Whole Sky (Spa),Luminous Hymn,It Lights the Whole Sky - EP,Ambient,ambient,2026.0,240000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a6/0f/08/a60f0813-7a96-3ac3-50e8-a182e04e2470/5059449401911.png/100x100bb.jpg,https://music.apple.com/in/album/it-lights-the-whole-sky-spa/6793370630?i=6793370632&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/fa/f3/98/faf39816-3e72-0892-12bf-ba848e3627a1/mzaf_12189373192387968729.plus.aac.p.m4a
apple-967448727,Ambient Music,Music to Relax in Free Time,"Time Laps – Relaxing Music, Sound Therapy with Nature Sounds, Relaxation & Meditation for Stress Relief, New Age Music to Cure Insomnia, Serenity & Calmness, SPA & Wellness",New Age,ambient,2015.0,258577,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/18/7a/80/187a8051-e094-f698-5b15-bd28b6092995/cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/ambient-music/967447854?i=967448727&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/41/f9/28/41f92860-a5bc-8869-5457-0ad48bf7f2ba/mzaf_12892365874576722842.plus.aac.p.m4a
apple-994958645,Ambient Music,Oasis of Meditation,"Meditation Music - Energy Healing, Deep Relaxation & Yoga Exercises Soundscapes",New Age,ambient,2015.0,190088,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/b1/c2/8d/b1c28d9e-558f-eb50-4392-9d7d62b8ba9c/8033772746212.jpg/100x100bb.jpg,https://music.apple.com/in/album/ambient-music/994958043?i=994958645&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/00/8d/1e/008d1edc-1fa4-2d4d-9456-7fcf0c70231f/mzaf_15193578153793947851.plus.aac.p.m4a
apple-6798168820,Ambient Path to Clarity (Key Ab Ver.),Precious Parade,BGM Exclusively for Teleworkers,Jazz,ambient,2026.0,180698,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/26/66/e5/2666e5de-6992-fba5-1b5f-897b5a81a1e9/b4650d89-aa28-4c26-abf4-6d638499cbfb.jpg/100x100bb.jpg,https://music.apple.com/in/album/ambient-path-to-clarity-key-ab-ver/6798168819?i=6798168820&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/cd/58/23/cd5823e8-0a8e-00bd-652f-abdafcd7f9d6/mzaf_3173928181368534829.plus.aac.p.m4a
apple-1075904570,Ambient Music,Relax Mood,"Easy Listening Piano - Soothing Piano Music for Meditation, Background, Sleeping Music and Positive Thinking.",Easy Listening,ambient,2016.0,77009,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/b9/84/55/b9845547-e0f2-fd23-c46f-9eabe7ae0eab/5054316459668_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/ambient-music/1075904242?i=1075904570&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2d/f8/0f/2df80fdf-09fa-3827-943b-ba6503fcfc91/mzaf_1916134055662479001.plus.aac.p.m4a
apple-6793504404,Adjust Your Life Rhythm and Sleep,Sleepy Nuts,Brain Sleep - Healing Deep Sleep With Calming Ambient Music,Instrumental,ambient,2024.0,273684,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/77/ff/9d/77ff9d3d-a6c2-c890-a1a9-0914f973d7cd/4550758851417_cover.png/100x100bb.jpg,https://music.apple.com/in/album/adjust-your-life-rhythm-and-sleep/6793503994?i=6793504404&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b8/c5/6c/b8c56c36-77dd-410f-dc13-02e34a892a2f/mzaf_14258743615167857705.plus.aac.p.m4a
apple-6797731136,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System.",Sleepy Nuts,Autonomic Balance Healing Music for Brain Fatigue Relief,Instrumental,ambient,2024.0,252000,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/36/bc/76/36bc76a8-30c0-b2c5-9034-721b5add10ea/4550759217328_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6797730232?i=6797731136&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/85/e8/97/85e897cc-7789-b38a-9c7b-c0aa529f8ee4/mzaf_637146965774609648.plus.aac.p.m4a
apple-6797734645,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System.",Sleepy Nuts,Peaceful Sleep Healing Music for Brain Fatigue Relief,Instrumental,ambient,2024.0,252000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ae/fe/96/aefe96dc-8373-3f6d-53f2-2b841e0ee05e/4550759217267_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6797734044?i=6797734645&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/34/9c/8b/349c8b4d-449d-29aa-2079-78fc1d1529a1/mzaf_14880456231204685805.plus.aac.p.m4a
apple-6797737538,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System.",Sleepy Nuts,Music for Sleep - Premium Healing to Improve Sleep Quality for Insomnia,Instrumental,ambient,2024.0,252000,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/38/e1/d0/38e1d0a1-e48e-8a97-7183-5341a0ccfe0b/4550759217601_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6797736728?i=6797737538&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/af/dc/51/afdc5192-6a5b-2c1d-8ce2-e648dbaaffb0/mzaf_8852204225219810805.plus.aac.p.m4a
apple-6796562098,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,Sleep-Inducing Healing Music to Soothe Your Tired Body: Deep Relaxing Sleep Music 5,Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/f8/a9/26/f8a92658-8a4a-0f02-b5d2-3d5595840dde/4550759065547_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6796561718?i=6796562098&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/c1/84/e1/c184e177-5f96-b9e6-e236-d082ee298d4a/mzaf_8185803517370783694.plus.aac.p.m4a
apple-6796565249,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,Sleep-Inducing Healing Music to Soothe Your Tired Body: Deep Relaxing Sleep Music 6,Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d0/a7/f2/d0a7f2f2-410b-9b23-99a2-34894126ebdb/4550759066926_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6796564552?i=6796565249&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ec/ca/21/ecca21e7-b51a-aa67-42b6-f3673b8d4657/mzaf_518006451274062086.plus.aac.p.m4a
apple-6796574386,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,Sleep-Inducing Healing Music to Soothe Your Tired Body: Deep Relaxing Sleep Music 7,Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/46/98/13/46981399-6f18-a9e2-61b7-f4030dcae490/4550759067343_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6796573910?i=6796574386&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e9/76/d5/e976d55e-7c0b-9426-b512-52a4816160b9/mzaf_4074112787701903441.plus.aac.p.m4a
apple-6797743404,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,"Healing Music to Help You Fall Asleep in 5 Minutes: Fatigue Recovery, Stress Relief, Improved Insomnia, Sleep, Calming, Relaxation, Deep Sleep.",Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a7/59/9b/a7599b44-d82c-cdea-c83a-001d4f124819/4550759219506_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6797742783?i=6797743404&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c7/3e/59/c73e5920-b9c0-13fc-966b-a363d9f51e37/mzaf_15450488731148362402.plus.aac.p.m4a
apple-6797744913,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,"Healing Music to Help You Fall Asleep in 5 Minutes: Fatigue Recovery, Stress Relief, Improved Insomnia, Sleep, Calming, Relaxation, Deep Sleep (6 Minutes)",Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/fd/85/cd/fd85cd51-e179-b50a-b8d6-e0c711047524/4550759219841_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6797743999?i=6797744913&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/5c/b0/e2/5cb0e231-496e-3a9e-d1dd-1a3b8e836953/mzaf_14611208189681100080.plus.aac.p.m4a
apple-6797748728,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,"Healing Music to Help You Fall Asleep in 5 Minutes: Fatigue Recovery, Stress Relief, Improved Insomnia, Sleep, Calming, Relaxation, Deep Sleep 7",Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/44/d8/eb44d802-5344-1d3d-192b-70bf5ed465af/4550759220281_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6797747623?i=6797748728&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e5/dc/c5/e5dcc5bf-efb2-5f35-8303-d0ed024f6490/mzaf_1688091678527363240.plus.aac.p.m4a
apple-6797749063,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,"Healing Music to Help You Fall Asleep in 5 Minutes: Fatigue Recovery, Stress Relief, Improved Insomnia, Sleep, Calming, Relaxation, Deep Sleep.",Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/0f/cb/e3/0fcbe310-b9c9-0dde-7951-55a5a3d3d4bc/4550759220342_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6797747951?i=6797749063&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/84/fc/ca/84fccaa6-4d56-5837-17ab-bf957dd62eb3/mzaf_9302416993199359339.plus.aac.p.m4a
apple-6797792772,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,The Relaxing Effect of Alpha Waves - Gentle Alpha Wave Sleep That Promotes Natural Sleep Through Yoga,Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/76/62/62/76626223-c391-36ac-0411-9706179b55b4/4550759234394_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6797791875?i=6797792772&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a0/80/78/a0807881-194b-08f3-3bf3-bc4e16f8e8f2/mzaf_10273478956413170480.plus.aac.p.m4a
apple-6797792934,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,The Relaxing Effect of Alpha Waves - Alpha Wave Sleep With Ultra-Deep Sleep Ambient Sounds.,Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/da/ea/a3/daeaa30f-99f9-c143-e5e7-4ba2ed9de9cc/4550759234417_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6797792273?i=6797792934&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/55/a2/6f/55a26f12-da68-3073-c839-d87d3eaafb50/mzaf_8267077470019315293.plus.aac.p.m4a
apple-6798108344,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,Relaxing Background Music for a Good Night's Sleep On Monday - Soothing Music Box to Relieve the Tension of the Start of the Week.,Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d9/29/33/d9293378-dec0-3966-04bd-20fda302da53/4550759250578_cover.png/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6798107578?i=6798108344&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3b/3f/8c/3b3f8c65-cdca-664a-9754-29e8048f6639/mzaf_5482141248473372198.plus.aac.p.m4a
apple-6798116908,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,Healing Music to Help You Fall Asleep in 5 Minutes (6 Tracks),Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2e/4d/e6/2e4de6ff-7528-3620-1abf-ad7dd2a58746/4550759251544_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6798116052?i=6798116908&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4b/2a/e4/4b2ae4e1-f1bd-7033-d2e5-9652e287181e/mzaf_2873186837735756938.plus.aac.p.m4a
apple-6798118549,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,Healing Music to Help You Fall Asleep in 5 Minutes (7 Tracks),Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/68/7a/3c/687a3c48-5ac6-2067-9e3c-b3ba995a4b65/4550759251858_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6798117640?i=6798118549&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/72/85/aa/7285aa08-bb65-e80a-b392-46fc82209d68/mzaf_3450077932724018935.plus.aac.p.m4a
apple-6798119791,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,Healing Music to Help You Fall Asleep in 5 Minutes (8 Tracks),Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d1/80/c8/d180c8c7-7110-8c43-e65a-5da3e2bb02e5/4550759252640_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6798118384?i=6798119791&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3c/2b/64/3c2b64f3-9eb0-2523-4b5d-d6ad6da6dd7a/mzaf_5079111176387162116.plus.aac.p.m4a
apple-6798123773,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,Healing Music to Help You Fall Asleep in 5 Minutes (9 Tracks),Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/df/35/5e/df355ee1-df62-2bd5-c178-01865ac32405/4550759253531_cover.jpg/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6798122437?i=6798123773&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a9/91/d9/a991d9d1-77aa-5eec-75aa-6e0c294e8145/mzaf_10026893083136727211.plus.aac.p.m4a
apple-6798173806,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,Relaxing Background Music for a Good Night's Sleep On Tuesday - Restful Music Box That Lowers Core Body Temperature and Prevents Waking Up in the Middle of the Night,Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/37/75/be/3775be56-48f7-e4ba-b129-9716ac4bb3a7/4550759263974_cover.png/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6798172445?i=6798173806&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/f8/da/1a/f8da1a7c-b374-ec94-b3bb-e173be1eb718/mzaf_18277322899475918043.plus.aac.p.m4a
apple-6798178279,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,Relaxing Background Music for a Good Night's Sleep On Wednesday - Music Box to Completely Eliminate Mid-Week Sleep Debt,Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/18/9e/51/189e5184-1f26-6815-2e21-2f93d2ae7fd6/4550759264773_cover.png/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6798176645?i=6798178279&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/64/d6/11/64d61159-98ae-bdab-3f02-0633e050a474/mzaf_3126912810730026090.plus.aac.p.m4a
apple-6798180012,"Binaural Ambient That Stimulates Theta Waves to Recover from Fatigue, Relieve Stress, and Regulate the Autonomic Nervous System. (The Sound of Waves That Will Make You Fall Asleep in 3 Minutes)",Sleepy Nuts,Relaxing Background Music for a Good Night's Sleep On Thursday - Deep Sleep Music Box With Delta Wave Induction to Relieve Accumulated Fatigue,Instrumental,ambient,2024.0,254000,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/9a/31/aa/9a31aa95-aa01-9b51-e2ec-19a615b7f06e/4550759264995_cover.png/100x100bb.jpg,https://music.apple.com/in/album/binaural-ambient-that-stimulates-theta-waves-to-recover/6798178804?i=6798180012&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4d/4b/38/4d4b3874-0c76-2d0b-f232-f71f9e9eaae9/mzaf_4880575071335689155.plus.aac.p.m4a
apple-6793510480,Binaural Beat Forest Sleep Induction Piano Fatigue Recovery,Sleepy Nuts,Brain Sleep - Rest the Mind With Deep Sleep Ambient Sounds,Instrumental,ambient,2024.0,288000,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/4e/8c/84/4e8c845b-bef2-961f-0fbb-e3c8db8e5bbc/4550758851196_cover.png/100x100bb.jpg,https://music.apple.com/in/album/binaural-beat-forest-sleep-induction-piano-fatigue/6793508147?i=6793510480&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ea/57/4b/ea574b6d-ce66-1e5b-a570-3dccdf3ebc78/mzaf_14350867182417401196.plus.aac.p.m4a
apple-6793505730,Binaural Beat Forest Sleep Induction Piano Regulates Autonomic Nerves,Sleepy Nuts,Brain Sleep - Healing Deep Sleep With Calming Ambient Music,Instrumental,ambient,2024.0,288667,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/77/ff/9d/77ff9d3d-a6c2-c890-a1a9-0914f973d7cd/4550758851417_cover.png/100x100bb.jpg,https://music.apple.com/in/album/binaural-beat-forest-sleep-induction-piano-regulates/6793503994?i=6793505730&uo=4,Apple Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/27/24/49/2724499a-e601-f7d9-cc01-32b1c7571852/mzaf_14026786889030043195.plus.aac.p.m4a
